population,white%,black%,hispanic%,25/3%,100/20%,fiber%,geoid
2921.0,0.3348168435467306,0.3878808627182472,0.14720985963711058,1.0,1.0,0.259731312435412,37051002001
7345.0,0.22818243703199456,0.5206262763784888,0.146358066712049,1.0,1.0,0.243039363598958,37051003314
4548.0,0.33948988566402816,0.4087510993843448,0.14160070360598065,1.0,1.0,0.0806798202773979,37051002002
2630.0,0.4874524714828897,0.132319391634981,0.21787072243346006,1.0,1.0,0.000516929439131559,37051003401
5252.0,0.4954303122619954,0.1507996953541508,0.21496572734196498,1.0,1.0,0.0,37051003408
2488.0,0.375,0.33038585209003213,0.1495176848874598,1.0,1.0,0.0,37051002200
8012.0,0.273589615576635,0.5413130304543186,0.0983524712930604,1.0,1.0,0.08622047244094491,37051002501
6683.0,0.4475534939398474,0.31363160257369443,0.11297321562172677,1.0,1.0,0.126665482323681,37051003103
6951.0,0.20025895554596462,0.54438210329449,0.14947489569846065,1.0,1.0,0.194729136163982,37051003313
2588.0,0.16808346213292116,0.705177743431221,0.05680061823802164,1.0,1.0,0.0202524214851776,37051003800
5782.0,0.162227602905569,0.6041162227602905,0.13697682462815636,1.0,1.0,0.156463915509486,37051003302
7157.0,0.2596059801592846,0.46667598155651807,0.13203856364398492,1.0,1.0,0.0,37051003304
2862.0,0.21069182389937108,0.5485674353598882,0.14500349406009783,1.0,1.0,0.6225045372050819,37051003311
3524.0,0.5170261066969353,0.11265607264472191,0.25709421112372305,1.0,1.0,0.0,37051003403
1457.0,0.8929306794783802,0.017844886753603295,0.04804392587508579,0.882913165266106,0.7406162464985999,0.49691876750700303,37053110101
1486.0,0.9030955585464334,0.0,0.03028263795423957,0.967707212055974,0.967707212055974,0.0,37053110102
3606.0,0.9034941763727121,0.004714364947310039,0.04603438713255685,1.0,1.0,0.00230614009801095,37055970102
1660.0,0.8831325301204819,0.01144578313253012,0.06144578313253012,1.0,1.0,0.0,37055970602
6394.0,0.7539881138567407,0.07022208320300281,0.13152955896152643,0.999530001566662,0.999530001566662,0.0,37055970601
6265.0,0.6036711891460494,0.20845969672785314,0.09497206703910614,1.0,1.0,0.735561778088904,37057060101
4306.0,0.8611240130051091,0.021365536460752437,0.06827682303762192,1.0,0.503328894806924,0.19041278295605898,37057061703
5000.0,0.8372,0.0926,0.029,1.0,1.0,0.45996015936254997,37057060201
5054.0,0.8660466956865849,0.05639097744360902,0.03304313415116739,1.0,1.0,0.740341031728901,37057060301
3524.0,0.6796254256526674,0.12684449489216798,0.11549375709421113,0.999724517906336,0.9980716253443531,0.21928374655647398,37057061803
5395.0,0.8168674698795181,0.05338276181649675,0.06654309545875811,0.9982025164769319,0.7020171759536651,0.23347313760734997,37057061701
5435.0,0.8564857405703772,0.03403863845446182,0.06218951241950322,0.9976041282712861,0.9976041282712861,0.991706597862145,37059080200
4702.0,0.6956614206720545,0.10910250957039558,0.1446193109315185,1.0,1.0,0.8451754385964909,37059080500
2644.0,0.5060514372163388,0.24470499243570348,0.16603630862329805,1.0,1.0,0.980775952464173,37063000301
2966.0,0.6736345246122725,0.03843560350640594,0.10586648685097774,1.0,1.0,0.624098430207891,37063000402
4192.0,0.3738072519083969,0.3485209923664122,0.1297709923664122,1.0,1.0,0.55716760502382,37063000500
3701.0,0.5974061064577141,0.23128884085382329,0.06835990272899216,1.0,1.0,0.693436721129881,37063000700
1783.0,0.16881660123387549,0.43409983174425126,0.35782389231632084,1.0,1.0,0.0,37063000900
1432.0,0.10614525139664804,0.6773743016759777,0.1452513966480447,1.0,1.0,0.352771778257739,37063001301
4052.0,0.041954590325765054,0.8748766041461007,0.06145113524185587,1.0,1.0,0.100699650174913,37063001303
2781.0,0.06076950737144912,0.7055016181229773,0.18015102481121897,1.0,1.0,0.40284191829484894,37063001304
2746.0,0.029133284777858703,0.7469045884923525,0.18390386016023308,1.0,1.0,0.18949044585987299,37063001400
3430.0,0.06822157434402332,0.8501457725947522,0.04956268221574344,1.0,1.0,0.0,37063001501
5252.0,0.5224676313785225,0.21077684691546078,0.11957349581111958,1.0,1.0,0.793075521360599,37063001706
8149.0,0.10418456252300896,0.6265799484599337,0.21646827831635784,1.0,1.0,0.31094022054556,37063001709
6201.0,0.7448798580874053,0.08724399290437027,0.07014997581035316,0.959252971137521,0.959252971137521,0.509337860780985,37063001900
4646.0,0.24666379681446404,0.3964700817907878,0.2716315109771847,1.0,1.0,0.9512149180636651,37063001710
4748.0,0.2575821398483572,0.4382898062342039,0.2360994102780118,1.0,1.0,0.346484055600981,37063001711
11498.0,0.4226822056009741,0.35397460427900507,0.11071490694033745,1.0,1.0,0.15221389163955298,37063001808
3178.0,0.8118313404657017,0.04782882315921964,0.048772813089993705,1.0,1.0,0.992991309223437,37063002008
4805.0,0.5421436004162331,0.22143600416233092,0.11196670135275755,1.0,1.0,0.994536548605878,37063002013
5328.0,0.39207957957957956,0.24380630630630631,0.256006006006006,1.0,1.0,0.689016937314475,37063002015
4524.0,0.48938992042440316,0.30128205128205127,0.10256410256410256,1.0,1.0,0.615104272119862,37063002022
2837.0,0.637645400070497,0.2104335565738456,0.057807543179414875,1.0,1.0,1.0,37063002023
6410.0,0.33416536661466456,0.41326053042121685,0.13213728549141965,1.0,1.0,0.947452460444186,37063002025
2434.0,0.3578471651602301,0.45562859490550534,0.10065735414954807,1.0,1.0,0.482621082621083,37063002300
5084.0,0.15263571990558616,0.7891424075531078,0.02714398111723053,0.960698689956332,0.896244541484716,0.0,37065020200
5372.0,0.08991064780342517,0.8428890543559195,0.03239017125837677,0.9909072539907049,0.9634269549403921,0.0,37065020300
4335.0,0.05259515570934256,0.8948096885813149,0.023298731257208764,0.9738317757009349,0.950778816199377,0.0,37065020400
2417.0,0.22548613984278032,0.6408771203971866,0.10012412081092263,0.810011824990146,0.620023649980292,0.0,37065020600
1750.0,0.3262857142857143,0.5611428571428572,0.084,0.495683780099955,0.0790549750113585,0.0,37065020700
3115.0,0.4680577849117175,0.43081861958266454,0.07993579454253612,0.6515192992061319,0.189159594853545,0.0,37065020800
2062.0,0.08535402521823472,0.8423860329776915,0.04849660523763336,0.905434015525759,0.834509527170078,0.00247000705716302,37065020900
3648.0,0.37006578947368424,0.4605263157894737,0.13788377192982457,0.988249845392703,0.981137909709338,0.00123685837971552,37065021100
4969.0,0.47514590460857314,0.45522237874823906,0.032400885490038236,0.970974255426552,0.950530035335689,0.0,37065021200
4019.0,0.5931823836775317,0.29310773824334413,0.078626524010948,0.7715302491103201,0.310320284697509,0.0,37065021300
3490.0,0.7398280802292264,0.19598853868194843,0.040687679083094556,0.7486033519553069,0.517267648552565,0.0,37065021400
2878.0,0.5114662960389159,0.4107018763029882,0.051772063933287,0.70030487804878,0.53140243902439,0.405182926829268,37065021500
2636.0,0.6938543247344461,0.2071320182094082,0.0618361153262519,0.543320676561961,0.0,0.0,37065021600
3239.0,0.6258104353195431,0.22321704229700526,0.07131830811979006,1.0,1.0,0.0992268041237113,37067000100
1303.0,0.5042210283960092,0.3484267075978511,0.06983883346124328,1.0,1.0,0.514285714285714,37067000200
1966.0,0.0254323499491353,0.7375381485249237,0.20498474059003052,1.0,1.0,0.246958089229383,37067000600
1577.0,0.07228915662650602,0.777425491439442,0.1109701965757768,1.0,1.0,0.0975609756097561,37067000700
2827.0,0.02865228157056951,0.815705695083127,0.11390166253979483,1.0,1.0,0.0794555238999684,37067000801
2258.0,0.28520814880425155,0.4078830823737821,0.23604960141718334,1.0,1.0,0.374097664543524,37067000802
3589.0,0.5321816662022848,0.25076623014767346,0.1507383672332126,1.0,1.0,0.294775149467117,37067000900
3946.0,0.5767866193613786,0.18829194120628484,0.15661429295489102,1.0,1.0,0.973322388672276,37067001000
5265.0,0.7139601139601139,0.11889838556505224,0.06723646723646724,1.0,1.0,0.362287680068802,37067001300
3883.0,0.1617306206541334,0.4985835694050991,0.2904970383723925,1.0,1.0,0.578446115288221,37067001400
4361.0,0.11946801192387067,0.42467324008254986,0.4187113047466178,1.0,1.0,0.676811265046559,37067001500
3101.0,0.03740728797162206,0.7729764592067075,0.1580135440180587,1.0,1.0,0.788770864946889,37067001602
1871.0,0.5943345804382683,0.15072153928380544,0.17744521646178515,1.0,1.0,0.7749648382559781,37067001902
2536.0,0.24329652996845424,0.3694794952681388,0.34897476340694006,1.0,1.0,0.877877487319547,37067002001
3445.0,0.2833091436865022,0.2641509433962264,0.4130624092888244,1.0,1.0,0.886026068505608,37067002002
2111.0,0.7413548081477973,0.11984841307437233,0.08147797252486973,1.0,1.0,0.9478949562317629,37067002100
3588.0,0.7884615384615384,0.07497212931995541,0.05100334448160535,1.0,1.0,0.853301320528211,37067002200
2798.0,0.811651179413867,0.090421729807005,0.049678341672623305,1.0,1.0,0.94480755265069,37067002601
6519.0,0.6134376438104003,0.1512501917472005,0.16306181929743827,1.0,1.0,0.107439219682632,37067002604
6329.0,0.21298783378100805,0.43008374150734713,0.30036340654131777,1.0,1.0,0.39499596448749,37067002701
6141.0,0.21511154535092006,0.5259729685718938,0.18400911903598763,1.0,1.0,0.493961757799396,37067002702
4521.0,0.8181818181818182,0.09643884096438841,0.0460075204600752,0.9973398813177821,0.9973398813177821,0.0286474319623491,37067002801
3706.0,0.45385860766324876,0.23043712898003238,0.27145169994603346,1.0,1.0,0.33499208323908597,37067002804
3285.0,0.32054794520547947,0.39756468797564687,0.230441400304414,1.0,1.0,0.0346771919932337,37067002806
4889.0,0.6248721619963182,0.204745346696666,0.1188382082225404,0.997663131403919,0.997663131403919,0.0992270357720654,37067002807
3934.0,0.6888662938485003,0.170310116929334,0.08947635993899339,1.0,1.0,0.148826979472141,37067002808
3045.0,0.6584564860426929,0.20919540229885059,0.06732348111658457,1.0,1.0,0.0161974546856923,37067002809
4901.0,0.4850030605998776,0.2656600693735972,0.1958783921648643,1.0,1.0,0.369602763385147,37067002901
3756.0,0.5247603833865815,0.18796592119275826,0.22337593184238552,1.0,1.0,0.461285008237232,37067002903
2027.0,0.8450912678835718,0.045880611741489885,0.05525407005426739,1.0,1.0,0.26652977412731,37067002904
4235.0,0.42125147579693034,0.43376623376623374,0.09421487603305785,1.0,1.0,0.161535029004909,37067003002
3610.0,0.6487534626038781,0.17534626038781165,0.09944598337950139,1.0,1.0,0.0348219032429559,37067003003
5934.0,0.8232221098752949,0.08190091001011122,0.045837546343107514,0.994826435246996,0.994826435246996,0.0,37067003103
3152.0,0.8857868020304569,0.041243654822335024,0.03934010152284264,1.0,1.0,0.0,37067003106
4346.0,0.762080073630925,0.10814542107685228,0.07455131155085136,1.0,1.0,0.568429890848027,37067003107
4937.0,0.7504557423536561,0.09742758760380799,0.08567956248734049,1.0,1.0,0.9854960355830591,37067003201
4244.0,0.6022620169651273,0.15480678605089537,0.18449575871819038,1.0,1.0,0.203409352683713,37067003202
4258.0,0.46336308125880693,0.30413339596054484,0.1651009863785815,1.0,1.0,0.6743066697226681,37067003310
1970.0,0.6736040609137056,0.17563451776649747,0.08781725888324873,1.0,1.0,0.564661297963051,37067003311
3729.0,0.7141324751944221,0.12121212121212122,0.09546795387503353,1.0,1.0,0.66596361718956,37067003315
2396.0,0.7082637729549248,0.05717863105175292,0.17529215358931552,1.0,1.0,0.0653983353151011,37067003402
8076.0,0.295938583457157,0.3631748390292224,0.28516592372461613,1.0,1.0,0.285046728971963,37067003500
4942.0,0.56657223796034,0.24200728450020234,0.11574261432618373,1.0,1.0,0.512566955088587,37067003803
5253.0,0.5596801827527127,0.2750809061488673,0.07157814582143537,1.0,1.0,0.695176848874598,37067003804
4860.0,0.37695473251028805,0.36090534979423866,0.16522633744855966,1.0,1.0,0.257308684436801,37067003903
6820.0,0.6153958944281525,0.1724340175953079,0.08958944281524926,1.0,1.0,0.7529083294555611,37067003904
3265.0,0.8370597243491578,0.03736600306278714,0.045941807044410414,1.0,1.0,0.16932153392330399,37067003908
4671.0,0.777991864697067,0.08499250695782487,0.05031042603296938,1.0,1.0,0.763737438528972,37067003909
4870.0,0.8628336755646817,0.04620123203285421,0.03696098562628337,1.0,1.0,0.485951721408785,37067004005
8016.0,0.8207335329341318,0.04715568862275449,0.04802894211576846,1.0,1.0,0.36102719033232605,37067004007
4456.0,0.8449281867145422,0.03590664272890485,0.059694793536804305,1.0,1.0,0.0788246268656716,37067004009
5145.0,0.7152575315840622,0.06141885325558795,0.06724975704567542,1.0,1.0,0.174816316189511,37067004010
5908.0,0.7929925524712255,0.06838185511171294,0.05754908598510494,1.0,1.0,0.38147847278635294,37067004011
6008.0,0.7301930758988016,0.09903462050599202,0.0788948069241012,1.0,1.0,0.6589518928748549,37067004012
4104.0,0.6111111111111112,0.07407407407407407,0.23269980506822613,1.0,1.0,0.9162679425837319,37067004013
4624.0,0.736159169550173,0.09796712802768166,0.07850346020761245,1.0,1.0,0.831058951965066,37067004015
3128.0,0.8321611253196931,0.06649616368286446,0.050831202046035806,0.996708721886999,0.996708721886999,0.0131651124520022,37067004102
4244.0,0.7302073515551367,0.10367577756833177,0.058435438265786996,1.0,1.0,0.124935199585277,37067004103
4607.0,0.7317126112437595,0.11569350987627523,0.06273062730627306,1.0,1.0,0.198874296435272,37067004104
4420.0,0.5212669683257919,0.36334841628959275,0.07692307692307693,0.496201593477858,0.33018343524180105,0.0,37069060100
3279.0,0.6992985666361695,0.19213174748398903,0.06678865507776761,0.397959183673469,0.045578231292517,0.0,37069060200
5514.0,0.5248458469350744,0.36434530286543343,0.0647442872687704,0.910068284178411,0.832631120151097,0.0169984018596542,37069060301
2647.0,0.326029467321496,0.4544767661503589,0.17227049489988666,0.881057268722467,0.870213486953575,0.0013554727211114901,37069060302
2678.0,0.6415235250186706,0.19118745332337567,0.10679611650485436,0.984521238300936,0.984521238300936,0.135349172066235,37069060401
9585.0,0.6456964006259781,0.18883672404799165,0.10036515388628064,0.9936315390447309,0.9936315390447309,0.332979529946929,37069060501
9754.0,0.7255484929259791,0.13194586836169778,0.08683616977650195,0.9695018637749919,0.969162995594714,0.17711510222523402,37069060502
5319.0,0.7008836247414928,0.11035909005452153,0.1408159428463997,0.951590106007067,0.930565371024735,0.09752650176678451,37069060802
2587.0,0.8906068805566293,0.021646695013529185,0.0363355237727097,1.0,1.0,0.0,37071030302
3215.0,0.7754276827371696,0.1334370139968896,0.04074650077760498,1.0,1.0,0.0,37071030700
5069.0,0.4539356875123298,0.30538567764845137,0.1720260406391793,0.998813408484129,0.998813408484129,0.500148323939484,37071030902
2207.0,0.5958314454009969,0.2496601721794291,0.0729497054825555,1.0,1.0,0.488794926004228,37071031102
2364.0,0.7978003384094755,0.08587140439932318,0.06260575296108291,1.0,1.0,0.519731649565904,37071031402
1888.0,0.028601694915254237,0.871822033898305,0.0625,1.0,1.0,0.653648509763618,37067000301
1832.0,0.05021834061135371,0.6970524017467249,0.2096069868995633,1.0,1.0,0.6523261630815411,37067000302
3232.0,0.05012376237623763,0.7626856435643564,0.14820544554455445,1.0,1.0,0.722686653214183,37067000400
2344.0,0.035409556313993173,0.7312286689419796,0.21245733788395904,1.0,1.0,0.496437945256843,37067000500
2765.0,0.6600361663652803,0.18191681735985535,0.06980108499095841,1.0,1.0,0.7141119221411191,37067001100
2279.0,0.8547608600263273,0.07371654234313295,0.02720491443615621,1.0,1.0,0.920554272517321,37067001200
3607.0,0.04103132797338509,0.8109232048794012,0.11228167452176324,1.0,1.0,0.8306636155606409,37067001601
5527.0,0.14239189433689162,0.6569567577347567,0.1557807128641216,1.0,1.0,0.581734186211798,37067001700
4478.0,0.08329611433675749,0.5,0.38186690486824476,1.0,1.0,0.9997755834829439,37067001800
1542.0,0.20038910505836577,0.2704280155642023,0.49221789883268485,1.0,1.0,0.381818181818182,37067001901
2680.0,0.9253731343283582,0.011940298507462687,0.024253731343283583,1.0,1.0,0.986140724946695,37067002501
3017.0,0.9088498508452105,0.02088167053364269,0.02717931720251906,1.0,1.0,0.9838497033618989,37067002502
3824.0,0.733786610878661,0.14042887029288703,0.059884937238493724,1.0,1.0,0.5968428965171639,37067003004
5603.0,0.29484204890237375,0.44940210601463504,0.20471176155630913,1.0,1.0,0.738533834586466,37067003309
3914.0,0.7207460398569239,0.15457332652018396,0.07843638221768012,1.0,1.0,0.0,37067003105
8478.0,0.4574192026421326,0.33581033262561927,0.11641896673743808,1.0,1.0,0.80301685891748,37067003703
3569.0,0.5769123003642477,0.07593163351078734,0.28551414962174276,1.0,1.0,0.5472046413502111,37067003108
3798.0,0.6658767772511849,0.1743022643496577,0.0784623486045287,1.0,1.0,0.7155963302752291,37067003307
8301.0,0.6849777135284906,0.148777255752319,0.0943259848211059,1.0,1.0,0.638235638235638,37067003308
4537.0,0.7218426272867534,0.1489971346704871,0.0656821688340313,0.998675057966214,0.998675057966214,0.575024842663133,37067003312
1516.0,0.771108179419525,0.03891820580474934,0.14907651715039577,1.0,1.0,0.820714718352514,37067003313
2935.0,0.7587734241908006,0.07802385008517887,0.10936967632027257,1.0,1.0,0.705643994211288,37067003314
5372.0,0.42795979151154134,0.3274385703648548,0.17758749069247953,1.0,1.0,0.725276979893311,37067003702
3375.0,0.19644444444444445,0.2737777777777778,0.4888888888888889,1.0,1.0,0.334340659340659,37067003403
3876.0,0.15067079463364294,0.34391124871001033,0.46671826625387,1.0,1.0,0.311393011010053,37067003404
7037.0,0.425465397186301,0.237317038510729,0.2700014210601108,0.999846460924305,0.999846460924305,0.632273913711039,37067003600
4686.0,0.2705932565087495,0.4304310712761417,0.22151088348271447,1.0,1.0,0.533737531781733,37067003701
6598.0,0.4421036677781146,0.28781448923916336,0.15262200666868747,1.0,1.0,0.7570856952317441,37067003805
3158.0,0.6006966434452184,0.16782773907536416,0.1488283723875871,1.0,1.0,0.513595166163142,37067003806
3431.0,0.7528417371028855,0.07111629262605654,0.09443310988050131,1.0,1.0,0.844743276283619,37067004014
3633.0,0.6611615744563721,0.15882191026699696,0.08698045692265345,1.0,1.0,0.768012668250198,37067003905
3657.0,0.8564397046759639,0.031173092698933553,0.038282745419742956,1.0,1.0,0.972509526401742,37067003906
4142.0,0.48816996619990344,0.3150651859005311,0.15306615161757606,0.995607613469985,0.995607613469985,0.0744614097469149,37069060801
2524.0,0.8605388272583201,0.03645007923930269,0.044770206022187,0.959190915542938,0.94499645138396,0.0,37071030501
2737.0,0.8512970405553526,0.04165144318597004,0.058092802338326636,0.987812911725955,0.987812911725955,0.0,37071030601
2337.0,0.8716302952503209,0.03594351732991014,0.0329482242190843,0.954339491111886,0.946322760543743,0.0,37071030301
1495.0,0.8133779264214047,0.09698996655518395,0.043478260869565216,1.0,1.0,0.0,37071030801
4270.0,0.7524590163934426,0.12599531615925058,0.07189695550351288,1.0,1.0,0.0,37071030802
2534.0,0.7150749802683505,0.12904498816101026,0.07616416732438831,1.0,1.0,0.508447937131631,37071030901
2743.0,0.4779438570907765,0.2982136347065257,0.15165876777251186,1.0,1.0,0.878507653061224,37071031401
3827.0,0.843480533054612,0.05983799320616671,0.030310948523647765,1.0,1.0,0.366180339631667,37071030205
4131.0,0.8799322198015008,0.03122730573710966,0.0411522633744856,0.9982142857142859,0.997767857142857,0.0,37071030401
2808.0,0.6891025641025641,0.18554131054131054,0.05163817663817664,1.0,1.0,0.0,37071031101
2469.0,0.7910085054678008,0.08140947752126367,0.07735925475901174,0.99601593625498,0.995653748641796,0.0,37071030602
2712.0,0.745575221238938,0.028023598820058997,0.16224188790560473,1.0,1.0,0.144455097475232,37071031001
4497.0,0.5766066266399822,0.23259951078496777,0.11985768289971092,1.0,1.0,0.13243761996161202,37071031301
3296.0,0.7305825242718447,0.10922330097087378,0.06432038834951456,1.0,1.0,0.325834542815675,37071031004
2467.0,0.6862586137008513,0.124037292257803,0.12687474665585732,1.0,1.0,0.0460218408736349,37071031202
3459.0,0.43827695865857186,0.3613761202659728,0.15437987857762359,1.0,1.0,0.773832286260585,37071031500
3591.0,0.6694514062935115,0.2247284878863826,0.053745474798106374,1.0,1.0,0.0,37071031600
2990.0,0.5374581939799331,0.2903010033444816,0.12642140468227425,1.0,1.0,0.257114161365919,37071031703
3681.0,0.7834827492529204,0.08774789459386037,0.07307796794349361,1.0,1.0,0.0,37071031704
3099.0,0.31332687963859307,0.5069377218457567,0.12681510164569215,1.0,1.0,0.573648648648649,37071032000
2862.0,0.4088050314465409,0.38259958071278827,0.15373864430468204,1.0,1.0,0.674758792405851,37071032100
3309.0,0.7255968570565126,0.14505893019038985,0.05469930492595951,1.0,1.0,0.332730560578662,37071032301
4031.0,0.679980153807988,0.1602580004961548,0.07293475564376085,1.0,1.0,0.495161736245507,37071032507
3028.0,0.7892998678996037,0.09907529722589167,0.03500660501981506,1.0,1.0,0.165084745762712,37071032508
3959.0,0.6749179085627683,0.1626673402374337,0.11366506693609497,1.0,1.0,0.809512074913751,37071032600
3759.0,0.47805267358339987,0.34982708167065707,0.11997871774408088,1.0,1.0,0.9914024717893609,37071032900
3162.0,0.3523086654016445,0.39057558507273876,0.2036685641998735,1.0,1.0,0.405602037104402,37071033100
2351.0,0.6720544449170566,0.15652913653764355,0.11909825606125053,1.0,1.0,0.135481023830538,37071033202
3602.0,0.8281510272071072,0.07107162687395892,0.041365907828983896,1.0,1.0,0.274169850132236,37071033303
1554.0,0.8642213642213642,0.029601029601029602,0.05019305019305019,0.99822695035461,0.99822695035461,0.0,37071033306
2673.0,0.6172839506172839,0.15974560419004863,0.1717171717171717,1.0,1.0,0.319325055714741,37071033400
4117.0,0.6587320864707311,0.2824872479961137,0.022103473402963324,0.525750111957009,0.525750111957009,0.0,37073970100
2885.0,0.6419410745233969,0.2776429809358752,0.016984402079722703,0.27870887647424,0.149906890130354,0.0,37073970300
4918.0,0.6134607564050427,0.3068320455469703,0.04717364782431883,0.511661544024589,0.34315675284758596,0.0,37077970101
4327.0,0.4728449272012942,0.41321932054541255,0.07903859486942455,0.907768077009178,0.902395343631072,0.0205954779494068,37077970200
3724.0,0.4578410311493018,0.39903329752953814,0.10445757250268528,0.926032409827496,0.926032409827496,0.0290120230005227,37077970300
4059.0,0.29563932002956395,0.6092633653609263,0.05444690810544469,1.0,1.0,0.0,37077970400
3787.0,0.4697649854766306,0.37760760496435175,0.12120411935569052,0.7449748743718589,0.6896984924623111,0.0266331658291457,37077970500
4329.0,0.37422037422037424,0.3823053823053823,0.21136521136521136,1.0,1.0,0.0,37077970703
3451.0,0.5334685598377282,0.23384526224282817,0.20139090118806144,0.230902348578492,0.0187886279357231,0.0,37079950101
5807.0,0.44222490098157397,0.4547959359393835,0.06991561908042018,0.212811947337394,0.0,0.0,37079950102
4160.0,0.50625,0.2564903846153846,0.20408653846153846,0.296032772746874,0.0698576972833118,0.0,37079950200
1626.0,0.0910209102091021,0.6113161131611317,0.24354243542435425,1.0,1.0,0.814901047729919,37081010100
4659.0,0.3492165700794162,0.4548186306074265,0.07598197037990985,1.0,1.0,0.627107215104518,37081010200
1484.0,0.828167115902965,0.06873315363881402,0.03706199460916442,1.0,1.0,0.8183497536945811,37081010401
1634.0,0.7600979192166463,0.13157894736842105,0.04222766217870257,1.0,1.0,0.974011299435028,37081010403
2533.0,0.9435452033162258,0.007895775759968417,0.020529016975917885,1.0,1.0,0.982808022922636,37081010404
2102.0,0.8282588011417698,0.06850618458610847,0.05042816365366318,1.0,1.0,0.9413407821229051,37081010500
2036.0,0.6915520628683693,0.15962671905697445,0.04518664047151277,1.0,1.0,0.764705882352941,37081010701
6928.0,0.4585739030023095,0.3472863741339492,0.10291570438799076,1.0,1.0,0.43202088318468596,37081010702
2946.0,0.6079429735234216,0.2892057026476578,0.04548540393754243,1.0,1.0,0.344752975117202,37081010800
2387.0,0.39002932551319647,0.4733975701717637,0.06325932132383745,1.0,1.0,0.277326106594399,37081010900
2956.0,0.05751014884979702,0.774018944519621,0.11705006765899864,1.0,1.0,0.9215870040612311,37081011300
3866.0,0.3083290222452147,0.47258147956544233,0.14123124676668392,1.0,1.0,0.99905303030303,37081011500
2578.0,0.29363847944142746,0.34639255236617533,0.2300232738557021,1.0,1.0,0.777203983769827,37081011601
,,,,-1.0,-1.0,-1.0,37053990100
,,,,-1.0,-1.0,-1.0,37055990100
,,,,-1.0,-1.0,-1.0,37055990200
1861.0,0.12090274046211714,0.7882858678130038,0.04997313272434175,-1.0,-1.0,-1.0,37063001503
9.0,0.3333333333333333,0.0,0.5555555555555556,-1.0,-1.0,-1.0,37063980100
427.0,0.49414519906323184,0.22014051522248243,0.20374707259953162,-1.0,-1.0,-1.0,37051980100
200.0,0.365,0.145,0.365,-1.0,-1.0,-1.0,37051980200
2469.0,0.5803969218307007,0.17294451194815716,0.19562575941676794,-1.0,-1.0,-1.0,37051003404
5263.0,0.16910507315219456,0.6273988219646589,0.11210336310089303,1.0,1.0,0.73208722741433,37081011904
4410.0,0.8859410430839002,0.02857142857142857,0.02743764172335601,1.0,1.0,0.9719586759434959,37081012505
2325.0,0.8662365591397849,0.043440860215053764,0.028817204301075268,1.0,1.0,0.9391000775795191,37081012509
2698.0,0.42920681986656783,0.30541141586360265,0.15492957746478872,1.0,1.0,0.8521069692058351,37081012607
3219.0,0.16992854923889406,0.3703013358185772,0.16060888474681578,1.0,1.0,0.413353115727003,37081012610
6304.0,0.14308375634517767,0.6218274111675127,0.14831852791878172,1.0,1.0,0.506260897131083,37081012612
3654.0,0.17022441160372195,0.4696223316912972,0.15462506841817186,1.0,1.0,0.7911799065420559,37081012704
9306.0,0.1812808940468515,0.634107027724049,0.10498603051794542,1.0,1.0,0.747142523909494,37081012803
4123.0,0.7319912684938151,0.11836041717196216,0.053601746301236965,1.0,1.0,0.94227869911695,37081013700
3977.0,0.12144832788534071,0.6623082725672618,0.13200905204928337,1.0,1.0,0.959409594095941,37081013800
4425.0,0.08813559322033898,0.7367231638418079,0.10463276836158192,1.0,1.0,0.953025641025641,37081013900
3197.0,0.3540819518298405,0.2990303409446356,0.23678448545511416,1.0,1.0,0.9723979298447379,37081014000
4043.0,0.12738065792728173,0.5429136779619095,0.18525847143210486,1.0,1.0,0.9325728770595689,37081014200
2943.0,0.1763506625891947,0.3764865783214407,0.27896704043493037,1.0,1.0,0.9824120603015071,37081014300
2511.0,0.16009557945041816,0.6133014735165273,0.09159697331740342,1.0,1.0,0.792845911949686,37081014406
2427.0,0.21631644004944375,0.4742480428512567,0.22084878450762258,1.0,1.0,0.364433811802233,37081014408
5480.0,0.26624087591240875,0.5239051094890511,0.10346715328467153,1.0,1.0,0.75201731942531,37081014411
4692.0,0.26982097186700765,0.2911338448422847,0.1636828644501279,1.0,1.0,0.703868746202147,37081014502
3435.0,0.15254730713245998,0.5409024745269286,0.14847161572052403,1.0,1.0,0.777777777777778,37081014503
5446.0,0.5220345207491737,0.3463092177745134,0.06316562614763128,1.0,1.0,0.576240552086756,37081015401
7760.0,0.3255154639175258,0.4697164948453608,0.1411082474226804,1.0,1.0,0.287013958125623,37081015402
7211.0,0.2661212037165442,0.5807793648592429,0.08140341145472195,1.0,1.0,0.76398916967509,37081015500
8668.0,0.7963774803876327,0.048223350253807105,0.06425934471619751,1.0,1.0,0.44046692607003896,37081015800
6175.0,0.8419433198380567,0.044048582995951414,0.05894736842105263,0.9983396978250041,0.9983396978250041,0.44047816702639897,37081015901
4902.0,0.7378620971032231,0.07609139126886985,0.05671154630762954,1.0,1.0,0.648942851161817,37081016003
3888.0,0.7235082304526749,0.09619341563786009,0.07098765432098765,1.0,1.0,0.972215452108213,37081016009
4684.0,0.7423142613151152,0.11742100768573868,0.059350982066609735,1.0,1.0,0.899651440102733,37081016101
3788.0,0.4384899683210137,0.35533262935586063,0.1187961985216473,1.0,1.0,0.464576352321685,37081016102
6753.0,0.7698800533096402,0.04324004146305346,0.05819635717458907,1.0,1.0,0.10421357349630099,37081016201
